WEEK;DATE;ORDER_ID;PROD_NBR;CUST_NBR;t1;t2;QUANTITY;DRIVER_NBR;TRUCK_NBR
42;2020-10-14;925002;3020P;103102;149,84;149,84;156,0;16;16
42;2020-10-14;925065;REM6A;104686;726,0716666666667;726,0716666666667;91,0;13;13
42;2020-10-14;925070;REM6A;104686;254,40333333333334;254,40333333333334;45,0;7;7
42;2020-10-14;925086;3520RPC1;103772;741,32;741,32;200,0;24;24
42;2020-10-14;925086;4520RP;103772;61,77666666666667;61,77666666666667;6,0;2;2
42;2020-10-14;925339;REM3SECANT;104706;258,11;252,7;39,5;6;6
42;2020-10-14;925422;2520RP;100412;28,311666666666664;28,311666666666664;10,0;1;1
42;2020-10-14;925466;2510RP;104779;41,958333333333336;41,958333333333336;6,0;1;1
42;2020-10-14;925637;3520RVM;002884;41,93166666666666;7,926666666666667;8,0;1;1
42;2020-10-14;925688;4520RP;102625;39,18333333333333;39,18333333333333;8,0;1;1
42;2020-10-14;925868;2520RP;003522;26,836666666666662;26,836666666666662;5,5;1;1
42;2020-10-14;925907;3220RVM;103062;73,76666666666667;40,92000000000001;48,0;6;6
42;2020-10-14;925932;3520R;000858;47,269999999999996;47,269999999999996;5,0;1;1
42;2020-10-14;925932;3520RBOR;000858;141,81;141,81;16,0;3;3
42;2020-10-14;926028;2020P;100333;128,51000000000002;128,51000000000002;16,0;2;2
42;2020-10-14;926028;2020RP;100333;64,25500000000001;64,25500000000001;8,0;1;1
42;2020-10-14;926085;3520RPC1;104842;317,295;317,295;109,5;11;11
42;2020-10-14;926121;2010R;000785;30,175;30,175;6,5;1;1
42;2020-10-14;926121;3514RPC1;000785;30,175;30,175;5,0;1;1
42;2020-10-14;926165;3005PMOR;104362;21,853333333333335;21,853333333333335;1,0;1;1
42;2020-10-14;926165;3020RP;104362;458,92;458,92;220,0;21;21
42;2020-10-14;926189;3020R;001234;39,18333333333333;39,18333333333333;6,5;1;1
42;2020-10-14;926258;3010RP;100579;27,148333333333333;27,148333333333333;2,0;1;1
42;2020-10-14;926292;3014P;104815;115,16999999999999;115,16999999999999;22,0;3;3
42;2020-10-14;926353;2520P;104671;320,59166666666664;320,59166666666664;42,0;5;5
42;2020-10-14;926385;3520RP;104681;64,01;64,01;4,0;1;1
42;2020-10-14;926465;2510RPSC;104123;65,175;65,175;4,0;1;1
42;2020-10-14;926512;2510PBR;103929;199,51999999999998;199,51999999999998;23,0;3;3
42;2020-10-14;926626;REM2B-M;104686;395,055;395,055;18,0;3;3
42;2020-10-14;926627;REM2B-M;104686;118,615;118,615;3,0;1;1
42;2020-10-14;926670;2514RP;101012;13,345;13,345;10,5;1;1
42;2020-10-14;926710;3520RPC1;104712;392,155;392,155;21,5;3;3
42;2020-10-14;926717;2520RP;010875;1122,4550000000002;1134,4883333333335;102,5;13;13
42;2020-10-14;926731;3214RPBR;102309;174,5366666666667;174,5366666666667;10,5;2;2
42;2020-10-14;926732;2510P2;104982;94,30499999999999;94,30499999999999;15,0;3;3
42;2020-10-14;926804;REM3A-M;104686;309,65999999999997;320,05499999999995;60,0;9;9
42;2020-10-14;926880;2520P;100373;63,53;63,53;20,0;2;2
42;2020-10-14;926880;3520P;100373;63,53;63,53;20,0;2;2
42;2020-10-14;926907;3220P;002793;203,46999999999997;203,46999999999997;28,0;3;3
42;2020-10-14;926945;2520P;010875;1807,6;1807,6;275,0;30;30
42;2020-10-14;926961;2520RP;104524;348,7;348,7;55,0;6;6
42;2020-10-14;926961;3020RP;104524;58,11666666666667;58,11666666666667;12,0;1;1
42;2020-10-14;926998;3520R;002891;118,29499999999997;118,29499999999997;24,0;3;3
42;2020-10-14;927075;3214R;100905;87,26833333333335;87,26833333333335;5,5;1;1
42;2020-10-14;927082;2520P;103976;575,71;575,71;49,0;6;6
42;2020-10-14;927093;2505PMOR;102625;12,396666666666667;12,396666666666667;1,0;1;1
42;2020-10-14;927093;2520P;102625;223,14;223,14;174,0;18;18
42;2020-10-14;927119;0120RB;003390;86,96666666666667;86,96666666666667;14,0;2;2
42;2020-10-14;927173;3210RPBR;104553;107,38666666666667;107,38666666666667;19,5;2;2
42;2020-10-14;927176;3210RPBR;103970;53,693333333333335;53,693333333333335;8,0;1;1
42;2020-10-14;927254;2510P2;070149;118,615;118,615;6,0;1;1
42;2020-10-14;927282;MTQ6;103723;194,955;194,955;53,5;9;9
42;2020-10-14;927343;3220R;102893;214,94;214,94;16,0;2;2
42;2020-10-14;927356;2514RPBR;103822;185,92666666666668;185,92666666666668;15,0;2;2
42;2020-10-14;927356;3214RPBR;103822;185,92666666666668;185,92666666666668;15,0;2;2
42;2020-10-14;927393;2514RPBR;001234;113,35666666666665;113,35666666666665;3,5;1;1
42;2020-10-14;927394;4005PMOR;003483;11,915000000000001;11,915000000000001;1,0;1;1
42;2020-10-14;927394;4514P;003483;257,55;95,32000000000001;57,5;8;8
42;2020-10-14;927422;3220RVM;000785;41,010000000000005;41,010000000000005;8,0;1;1
42;2020-10-14;927422;3520RVM;000785;82,02000000000001;82,02000000000001;16,0;2;2
42;2020-10-14;927446;3514RPC1;000785;25,066666666666666;25,066666666666666;2,5;1;1
42;2020-10-14;927459;3214RPBR;104868;170,95333333333335;170,95333333333335;16,0;2;2
42;2020-10-14;927490;2010RPSC;103970;22,118333333333332;22,118333333333332;5,5;1;1
42;2020-10-14;927506;3020R;102455;124,34166666666667;124,34166666666667;7,5;1;1
42;2020-10-14;927582;3014RPBR;104157;107,47;107,47;6,0;1;1
42;2020-10-14;927652;REM3SECANT;104706;282,34833333333336;306,5866666666667;41,0;6;6
42;2020-10-14;927661;3214RPBR;104472;174,5366666666667;174,5366666666667;15,0;2;2
42;2020-10-14;927703;3214RPBR;104508;56,718333333333334;56,718333333333334;5,0;1;1
42;2020-10-14;927709;REM2B-M;104686;114,24833333333332;114,24833333333332;6,0;1;1
42;2020-10-14;927711;REM2B-M;104686;114,24833333333332;114,24833333333332;5,0;1;1
42;2020-10-14;927727;3520R;104327;244,01666666666668;244,01666666666668;16,0;2;2
42;2020-10-14;927727;3520RBOR;104327;610,0416666666667;610,0416666666667;30,0;5;5
42;2020-10-14;927760;2020P;103861;68,69;68,69;7,5;1;1
42;2020-10-14;927913;2514P;104844;86,75833333333333;86,75833333333333;40,0;5;5
42;2020-10-14;927917;2520P;101012;237,23;237,23;10,5;2;2
42;2020-10-14;927957;3020P;101523;191,8;191,8;43,0;4;4
42;2020-10-14;927981;2520RP;104604;255,26666666666668;255,26666666666668;30,0;4;4
42;2020-10-14;927990;0120RB;000785;36,611666666666665;36,611666666666665;7,0;1;1
42;2020-10-14;928007;3214RPBR;104602;322,40999999999997;322,40999999999997;23,0;3;3
42;2020-10-14;928017;2514RP;100740;16,521666666666665;16,521666666666665;6,5;1;1
42;2020-10-14;928031;MTQ4;104686;22,209999999999997;22,209999999999997;5,0;1;1
42;2020-10-14;928035;3510P;104191;29,258333333333333;29,258333333333333;3,5;1;1
42;2020-10-14;928045;3220RP;104681;80,28;80,28;23,0;3;3
42;2020-10-14;928057;0120RB;102183;61,63333333333333;61,63333333333333;7,0;1;1
42;2020-10-14;928057;2010RCHQ;102183;61,63333333333333;61,63333333333333;3,0;1;1
42;2020-10-14;928115;MTQ4;103722;260,075;260,075;40,0;5;5
42;2020-10-14;928121;2510RP;104622;149,55499999999998;149,55499999999998;6,0;1;1
42;2020-10-14;928144;3210RPBR;COD;53,10333333333333;53,10333333333333;4,5;1;1
42;2020-10-14;928149;2520P;104512;22,118333333333332;22,118333333333332;6,0;1;1
42;2020-10-14;928190;5014RP;104970;133,925;133,925;17,0;3;3
42;2020-10-14;928247;2520P;104490;214,94;214,94;14,0;2;2
42;2020-10-14;928251;2514R;102740;47,269999999999996;47,269999999999996;2,0;1;1
42;2020-10-14;928253;2514R;102740;18,94333333333333;18,94333333333333;3,0;1;1
42;2020-10-14;928333;1520;100564;306,5;306,5;18,0;3;3
42;2020-10-14;928384;2514P;104638;23,326666666666664;23,326666666666664;7,0;1;1
42;2020-10-14;928410;2020P;104789;53,10333333333333;53,10333333333333;12,0;1;1
42;2020-10-14;928445;2010RCHQ;003390;81,52666666666667;81,52666666666667;8,5;2;2
42;2020-10-14;928515;3020R;104442;58,055;58,055;1,5;1;1
42;2020-10-14;928526;2020RP;104696;203,80666666666667;203,80666666666667;33,5;4;4
42;2020-10-14;928560;MTQ5;001620;46,57;46,57;3,0;1;1
42;2020-10-14;928721;REM4D-M;104706;42,11666666666667;42,11666666666667;4,0;1;1
42;2020-10-14;928722;REM4D-M;104706;84,23333333333333;84,23333333333333;10,0;2;2
42;2020-10-14;928752;2520P;104683;121,48333333333333;121,48333333333333;12,0;2;2
42;2020-10-14;928753;2514RPBR;COD;60,88;60,88;3,5;1;1
42;2020-10-14;928764;0120RB;103820;60,045;60,045;21,0;3;3
42;2020-10-14;928805;3520RVM;103820;39,18333333333333;39,18333333333333;7,0;1;1
42;2020-10-14;928847;2520P;103976;671,0783333333334;671,0783333333334;43,5;7;7
42;2020-10-14;928848;0120RB;103047;39,43166666666666;39,43166666666666;8,0;1;1
42;2020-10-14;928851;3020RP;104892;60,50666666666666;60,50666666666666;3,0;1;1
42;2020-10-14;928868;3520;023020;87,26833333333335;87,26833333333335;2,0;1;1
42;2020-10-14;928894;3014RP;000432;13,534999999999998;13,534999999999998;1,0;1;1
42;2020-10-14;928903;0120RB;100060;32,038333333333334;32,038333333333334;1,5;1;1
42;2020-10-14;928948;0120RB;000785;54,02166666666667;54,02166666666667;7,0;1;1
42;2020-10-14;928959;3220RVM;103867;46,10666666666666;46,10666666666666;2,5;1;1
42;2020-10-14;928967;2514RP;103501;12,121666666666666;12,121666666666666;4,0;1;1
42;2020-10-14;928967;2520RP;103501;24,243333333333332;24,243333333333332;22,0;2;2
42;2020-10-14;929042;2514RPBR;102750;12,121666666666666;12,121666666666666;4,0;1;1
42;2020-10-14;929093;2020;103650;85,47666666666667;85,47666666666667;4,0;1;1
42;2020-10-15;920240;3220RVM;103762;543,15;543,15;142,0;18;18
42;2020-10-15;920240;3520RPC1;103762;30,175;30,175;3,0;1;1
42;2020-10-15;921882;3220RVM;001460;29,220000000000002;29,220000000000002;8,0;1;1
42;2020-10-15;921882;3520RVM;001460;29,220000000000002;29,220000000000002;8,0;1;1
42;2020-10-15;922108;REM2B-M;104686;342,74499999999995;342,74499999999995;18,5;3;3
42;2020-10-15;922669;3005PMOR;104269;46,93333333333333;46,93333333333333;1,0;1;1
42;2020-10-15;922669;3020P;104269;469,3333333333333;469,3333333333333;76,0;10;10
42;2020-10-15;922669;3020RP;104269;140,79999999999998;140,79999999999998;19,0;3;3
42;2020-10-15;923021;3520RPC1;104830;217,82500000000002;217,82500000000002;48,0;5;5
42;2020-10-15;923021;5014P;104830;130,69500000000002;130,69500000000002;23,5;3;3
42;2020-10-15;923371;3020P;100878;321,75333333333333;321,75333333333333;196,0;17;17
42;2020-10-15;923371;4020P;100878;18,926666666666666;18,926666666666666;11,5;1;1
42;2020-10-15;923389;2520RP;104054;41,87666666666667;41,87666666666667;4,5;1;1
42;2020-10-15;923389;3020P;104054;114,83;114,83;10,0;2;2
42;2020-10-15;923389;3020RP;104054;114,83;114,83;15,5;2;2
42;2020-10-15;923389;3520RPC1;104054;41,87666666666667;41,87666666666667;7,0;1;1
42;2020-10-15;923629;3220RP;103338;41,625;41,625;6,5;1;1
42;2020-10-15;923731;2520RP;002195;148,0666666666667;148,0666666666667;32,0;5;5
42;2020-10-15;923826;3220RVM;100650;37,05333333333333;37,05333333333333;4,0;1;1
42;2020-10-15;924030;2010RCHQ;003390;74,1;74,1;25,5;4;4
42;2020-10-15;924317;2010R;000785;42,43833333333334;42,43833333333334;5,0;1;1
42;2020-10-15;924605;3520RPC1;000785;244,01666666666668;244,01666666666668;13,0;2;2
42;2020-10-15;924824;3020RP;003155;79,02;79,02;26,0;3;3
42;2020-10-15;924832;2010RCHQ;104835;124,34166666666667;124,34166666666667;4,0;1;1
42;2020-10-15;924962;3020P;103352;859,2116666666667;859,2116666666667;191,5;19;19
42;2020-10-15;924962;3020RP;103352;135,66500000000002;135,66500000000002;22,0;3;3
42;2020-10-15;924977;2020;104284;107,47;107,47;1,0;1;1
42;2020-10-15;924977;3020P;104284;3439,04;3439,04;247,5;32;32
42;2020-10-15;924977;3020RP;104284;214,94;214,94;13,0;2;2
42;2020-10-15;924998;2510RP;104256;31,765;31,765;12,0;1;1
42;2020-10-15;924998;2514PBR;104256;889,4200000000001;889,4200000000001;228,5;28;28
42;2020-10-15;925094;2520P;102625;1030,4;1030,4;146,0;15;15
42;2020-10-15;925134;REM3SECANT;104706;268,93000000000006;268,93000000000006;39,0;6;6
42;2020-10-15;925340;REM3SECANT;104706;333,53;333,53;39,0;6;6
42;2020-10-15;925395;4005PMOR;003483;38,95333333333333;38,95333333333333;1,0;1;1
42;2020-10-15;925395;4514P;003483;128,775;155,81333333333333;30,0;4;4
42;2020-10-15;925395;6014P;003483;116,86;116,86;18,0;3;3
42;2020-10-15;925638;3220RVM;002884;7,6016666666666675;7,6016666666666675;4,0;1;1
42;2020-10-15;925799;3220RVM;104574;313,97333333333336;313,97333333333336;64,0;8;8
42;2020-10-15;925835;3520RPC1;070149;371,0466666666666;384,98999999999995;64,0;9;9
42;2020-10-15;925835;6510RP;070149;143,22;143,22;28,0;4;4
42;2020-10-15;925903;2520RP;104900;159,01666666666665;159,01666666666665;32,0;4;4
42;2020-10-15;926049;2520P;036960;1022,7066666666666;1022,7066666666666;167,0;22;22
42;2020-10-15;926086;3520RPC1;104842;173,07000000000002;173,07000000000002;50,0;6;6
42;2020-10-15;926123;2010R;000785;35,785;35,785;3,5;1;1
42;2020-10-15;926138;2505PMOR;102625;35,56499999999999;35,56499999999999;1,0;1;1
42;2020-10-15;926138;2520P;102625;1315,9049999999997;1315,9049999999997;314,0;37;37
42;2020-10-15;926280;3020RP;104686;121,4;121,4;32,0;4;4
42;2020-10-15;926305;3020RP;100564;475,05499999999995;475,05499999999995;55,5;7;7
42;2020-10-15;926333;0120RB;000857;41,958333333333336;41,958333333333336;4,0;1;1
42;2020-10-15;926426;3214RP;002860;34,535000000000004;34,535000000000004;6,5;1;1
42;2020-10-15;926467;2514RPBR;104284;184,86666666666667;184,86666666666667;11,0;2;2
42;2020-10-15;926467;3214RPBR;104284;184,86666666666667;184,86666666666667;14,0;2;2
42;2020-10-15;926547;2520P;102164;89,00999999999999;89,00999999999999;21,5;3;3
42;2020-10-15;926548;2520P;102164;169,62;169,62;24,0;3;3
42;2020-10-15;926562;3020P;104896;1094,871666666667;1094,871666666667;250,0;27;27
42;2020-10-15;926634;2514RPBR;COD;121,48333333333333;121,48333333333333;16,0;2;2
42;2020-10-15;926634;3214RPBR;COD;60,74166666666667;60,74166666666667;4,5;1;1
42;2020-10-15;926718;2520RP;010875;150,47;150,47;20,0;2;2
42;2020-10-15;926811;3014RP;104686;94,40333333333334;74,34500000000001;24,0;3;3
42;2020-10-15;926811;3520RPC1;104686;99,12666666666668;99,12666666666668;27,0;4;4
42;2020-10-15;926882;2520RP;100373;127,06;127,06;38,0;4;4
42;2020-10-15;926973;REM2B-M;104686;228,49666666666664;228,49666666666664;7,5;2;2
42;2020-10-15;927067;REM4D-M;104686;170,29333333333335;170,29333333333335;12,0;4;4
42;2020-10-15;927079;3020RP;104686;207,54000000000002;207,54000000000002;45,0;6;6
42;2020-10-15;927084;3520P;104486;337,9083333333333;337,9083333333333;36,0;5;5
42;2020-10-15;927124;2520P;104054;610,5333333333333;610,5333333333333;152,0;19;19
42;2020-10-15;927233;REM6A;104686;22,19333333333333;22,19333333333333;6,0;2;2
42;2020-10-15;927258;2520RP;103970;597,4283333333333;568,2533333333333;198,0;23;23
42;2020-10-15;927269;2014RP;104904;15,051666666666666;15,051666666666666;8,0;1;1
42;2020-10-15;927283;MTQ4;103723;215,055;140,02;19,5;3;3
42;2020-10-15;927345;3220RP;102893;214,94;214,94;16,0;2;2
42;2020-10-15;927361;3210RPBR;104553;161,08;161,08;21,5;3;3
42;2020-10-15;927423;3220RVM;000785;90,91166666666666;84,53999999999999;24,0;3;3
42;2020-10-15;927427;3014RP;104442;40,075;40,075;3,0;1;1
42;2020-10-15;927447;0120RB;000785;118,53166666666665;112,96999999999997;21,0;3;3
42;2020-10-15;927517;3520R;101247;525,5999999999999;525,5999999999999;42,0;6;6
42;2020-10-15;927653;REM3SECANT;104706;290,46333333333337;290,46333333333337;41,0;6;6
42;2020-10-15;927736;3520RPC1;104683;647,005;668,1583333333333;105,0;11;11
42;2020-10-15;927805;3214RPBR;COD;221,485;189,305;19,0;3;3
42;2020-10-15;927806;2020P;102929;25,616666666666667;25,616666666666667;12,0;2;2
42;2020-10-15;927842;MTQ5S;070149;93,26333333333334;93,26333333333334;11,0;2;2
42;2020-10-15;927851;REM7A5;104686;44,38666666666666;44,38666666666666;24,0;4;4
42;2020-10-15;927898;2520;036960;126,06;126,06;32,0;4;4
42;2020-10-15;927900;3520RP;023020;44,45333333333333;44,45333333333333;3,5;1;1
42;2020-10-15;927991;2010R;000785;5,973333333333333;5,973333333333333;4,0;1;1
42;2020-10-15;928058;2020P;104747;52,68;52,68;14,5;2;2
42;2020-10-15;928068;3020RP;103489;116,24666666666666;116,24666666666666;16,0;2;2
42;2020-10-15;928069;2010RCHQ;102183;61,63333333333333;61,63333333333333;4,5;1;1
42;2020-10-15;928261;3520RPC1;104590;84,60666666666667;84,60666666666667;16,0;3;3
42;2020-10-15;928303;2514RPBR;103987;26,34;26,34;6,0;1;1
42;2020-10-15;928376;REM2B-M;094000;45,733333333333334;45,733333333333334;3,0;1;1
42;2020-10-15;928417;2520RP;102839;791,8766666666666;654,8766666666667;69,5;9;9
42;2020-10-15;928441;3214RPBR;COD;12,121666666666666;12,121666666666666;3,5;1;1
42;2020-10-15;928649;2520RP;104222;225,41000000000005;225,41000000000005;66,0;6;6
42;2020-10-15;928649;3520RPC1;104222;75,13666666666668;75,13666666666668;16,0;2;2
42;2020-10-15;928681;2520P;104490;89,87666666666668;89,87666666666668;15,0;2;2
42;2020-10-15;928839;2520RP;103987;105,36;105,36;27,0;4;4
42;2020-10-15;928899;2514RP;104854;21,366666666666667;21,366666666666667;3,5;1;1
42;2020-10-15;928995;3520RP;104783;46,65166666666667;46,65166666666667;1,0;1;1
42;2020-10-15;928998;3514P;104815;76,77999999999999;76,77999999999999;13,0;2;2
42;2020-10-15;929009;3520RP;002793;48,60333333333333;48,60333333333333;3,0;1;1
42;2020-10-15;929030;REM4D-M;104706;42,11666666666667;42,11666666666667;4,0;1;1
42;2020-10-15;929031;REM4D-M;104706;84,23333333333333;84,23333333333333;9,0;2;2
42;2020-10-15;929074;2514RPBR;102750;12,121666666666666;12,121666666666666;6,0;1;1
42;2020-10-15;929097;2514R;104874;116,37999999999998;116,37999999999998;16,0;2;2
42;2020-10-15;929135;MTQ4;103722;52,015;52,015;6,0;1;1
42;2020-10-15;929288;1520;000164;122,00833333333334;122,00833333333334;8,0;1;1
42;2020-10-15;929324;2020RP;104268;54,975;54,975;5,0;1;1
42;2020-10-15;929329;3214RPBR;COD;62,155;65,31666666666666;2,0;1;1
42;2020-10-15;929378;3520RPC1;103751;204,33333333333334;204,33333333333334;13,0;2;2
42;2020-10-16;915965;3210RPBR;101796;39,43166666666666;39,43166666666666;6,5;1;1
42;2020-10-16;915967;2510RPBR;101796;39,43166666666666;39,43166666666666;5,0;1;1
42;2020-10-16;915969;3210RPBR;101796;39,43166666666666;39,43166666666666;4,5;1;1
42;2020-10-16;922544;2510PUZ;102690;246,39499999999998;246,39499999999998;24,0;3;3
42;2020-10-16;922704;2520P;104484;161,95;161,95;21,0;3;3
42;2020-10-16;923519;3520RPC1;104054;125,63000000000002;125,63000000000002;25,5;3;3
42;2020-10-16;923895;3520RPC1;104778;55,77499999999999;55,77499999999999;22,0;3;3
42;2020-10-16;923895;4020RP;104778;18,591666666666665;18,591666666666665;5,5;1;1
42;2020-10-16;923895;5014RP;104778;55,77499999999999;55,77499999999999;18,0;3;3
42;2020-10-16;923995;REM2C-M1;104686;474,46;474,46;26,0;4;4
42;2020-10-16;924031;2010RCHQ;003390;37,05;37,05;12,5;2;2
42;2020-10-16;925135;REM3SECANT;104706;126,35;126,35;20,0;3;3
42;2020-10-16;925190;2514P;002195;506,28;506,28;176,0;18;18
42;2020-10-16;925239;3014P;100263;281,31;281,31;176,0;18;18
42;2020-10-16;925418;3220RP;103973;483,24;483,24;90,0;9;9
42;2020-10-16;925705;REM2B-M;104686;291,705;232,65999999999997;84,0;12;12
42;2020-10-16;925865;3520P;104500;223,6916666666667;223,6916666666667;34,5;5;5
42;2020-10-16;925895;3020P;103352;65,27000000000001;65,27000000000001;32,0;3;3
42;2020-10-16;926124;2010R;000785;29,491666666666667;29,491666666666667;5,0;1;1
42;2020-10-16;926124;3514RPC1;000785;29,491666666666667;29,491666666666667;4,5;1;1
42;2020-10-16;926316;3505PMOR;103338;32,56166666666666;32,56166666666666;1,0;1;1
42;2020-10-16;926316;3514RP;103338;586,1099999999999;586,1099999999999;144,0;18;18
42;2020-10-16;926493;3520P;104764;44,255;44,255;8,0;1;1
42;2020-10-16;926567;REM3A-M;104686;320,05499999999995;320,05499999999995;61,0;9;9
42;2020-10-16;926714;3214RPBR;001234;12,808333333333334;12,808333333333334;2,0;1;1
42;2020-10-16;927388;REM7A5;104686;38,776666666666664;38,776666666666664;13,0;2;2
42;2020-10-16;927448;3514RPC1;000785;41,005;41,005;3,0;1;1
42;2020-10-16;927654;REM3SECANT;104706;168,46666666666667;168,46666666666667;28,0;4;4
42;2020-10-16;927769;2514RPBR;104284;174,5366666666667;174,5366666666667;12,0;2;2
42;2020-10-16;927769;3214RPBR;104284;174,5366666666667;174,5366666666667;8,0;2;2
42;2020-10-16;927797;3220RP;104097;60,88;60,88;2,0;1;1
42;2020-10-16;927843;MTQ14C;070149;23,66;23,66;12,0;2;2
42;2020-10-16;927843;MTQ15;070149;152,41333333333333;82,81;42,0;7;7
42;2020-10-16;927909;2514P;002695;379,57;379,57;45,0;6;6
42;2020-10-16;927985;3014RP;101386;51,05;51,05;4,0;1;1
42;2020-10-16;927987;0120RB;000785;36,611666666666665;36,611666666666665;7,0;1;1
42;2020-10-16;928036;2520R;100740;16,521666666666665;16,521666666666665;3,0;1;1
42;2020-10-16;928052;2520RP;102625;64,04166666666667;64,04166666666667;44,0;5;5
42;2020-10-16;928126;3214RPBR;100510;123,70833333333333;123,70833333333333;4,0;1;1
42;2020-10-16;928148;2520P;104490;214,94;214,94;12,0;2;2
42;2020-10-16;928416;3020P;104834;524,7333333333333;524,7333333333333;58,0;8;8
42;2020-10-16;928416;3020RP;104834;131,18333333333334;131,18333333333334;16,0;2;2
42;2020-10-16;928443;2514PBR;COD;24,243333333333332;24,243333333333332;12,5;2;2
42;2020-10-16;928542;2020P;103389;208,38;208,38;14,5;2;2
42;2020-10-16;928563;2520R;001620;93,14;93,14;12,5;2;2
42;2020-10-16;928576;2010RP;104123;46,431666666666665;46,431666666666665;5,5;1;1
42;2020-10-16;928582;3520RPC1;104493;184,75;184,75;40,0;5;5
42;2020-10-16;928603;2514P;104831;61,605000000000004;61,605000000000004;18,0;3;3
42;2020-10-16;928636;2514RPBR;104747;95,69833333333332;95,69833333333332;6,5;1;1
42;2020-10-16;928708;3020RP;104831;703,605;703,605;210,0;21;21
42;2020-10-16;928788;3020RP;104672;47,589999999999996;47,589999999999996;12,0;2;2
42;2020-10-16;928855;2520P;100373;381,18;381,18;120,0;12;12
42;2020-10-16;928855;3520P;100373;31,765;31,765;8,0;1;1
42;2020-10-16;928944;MTQ5S;070149;139,895;139,895;18,0;3;3
42;2020-10-16;928954;2010RCHQ;102183;61,63333333333333;61,63333333333333;2,5;1;1
42;2020-10-16;928984;2520P;100878;202,33333333333334;202,33333333333334;40,0;5;5
42;2020-10-16;928984;3520RP;100878;80,93333333333334;80,93333333333334;16,0;2;2
42;2020-10-16;928988;REM2C-M1;104686;131,685;131,685;4,0;1;1
42;2020-10-16;929126;0120RB;000066;132,82833333333335;132,82833333333335;5,0;1;1
42;2020-10-16;929126;3520RPC1;000066;132,82833333333335;132,82833333333335;4,0;1;1
42;2020-10-16;929228;3020RP;104849;27,471666666666668;27,471666666666668;2,0;1;1
42;2020-10-16;929265;2520;100692;21,66166666666667;21,66166666666667;3,0;1;1
42;2020-10-16;929292;3014PBR;COD;137,95833333333334;137,95833333333334;4,5;1;1
42;2020-10-16;929317;REM4D-M;104706;42,11666666666667;42,11666666666667;4,0;1;1
42;2020-10-16;929319;REM4D-M;104706;84,23333333333333;84,23333333333333;9,0;2;2
42;2020-10-16;929321;2520P;104706;84,23333333333333;84,23333333333333;13,0;2;2
42;2020-10-16;929342;3520R;104158;256,43;256,43;13,5;3;3
42;2020-10-16;929358;2010RCHQ;081916;61,038333333333334;61,038333333333334;4,0;1;1
42;2020-10-16;929395;2510P;104812;56,62333333333333;56,62333333333333;15,5;2;2
42;2020-10-16;929416;2514;104683;53,78;53,78;2,5;1;1
42;2020-10-16;929419;2010R;003390;32,14;32,14;5,0;1;1
42;2020-10-16;929420;0120RB;003390;94,13499999999999;94,13499999999999;21,0;3;3
42;2020-10-16;929431;2514R;104450;85,47666666666667;85,47666666666667;3,0;1;1
42;2020-10-16;929439;3005PMOR;104269;46,93333333333333;46,93333333333333;1,0;1;1
42;2020-10-16;929439;3010P2;104269;46,93333333333333;46,93333333333333;6,5;1;1
42;2020-10-16;929495;2020P;039710;23,095;23,095;24,0;3;3
42;2020-10-16;929504;3020R;104442;24,69;24,69;1,0;1;1
42;2020-10-16;929506;3020R;104442;43,94333333333334;43,94333333333334;3,5;1;1
42;2020-10-16;929531;0120RB;003390;36,05666666666666;36,05666666666666;12,0;2;2
42;2020-10-16;929538;3220RVM;103762;85,69500000000001;85,69500000000001;24,0;3;3
42;2020-10-16;929551;3520RVM;103867;48,73500000000001;48,73500000000001;3,0;1;1
42;2020-10-16;929604;2520RP;104503;214,94;214,94;14,5;2;2
42;2020-10-17;926133;2520P;102625;2219,083333333333;2219,083333333333;522,0;62;62
42;2020-10-17;926293;3020P;104815;1305,2599999999998;1305,2599999999998;266,0;34;34
42;2020-10-17;927138;2520P;101501;43,485;43,485;24,0;3;3
42;2020-10-17;929294;3220RVM;081916;46,19333333333334;46,19333333333334;2,0;1;1
42;2020-10-17;929674;3520RVM;101066;31,453333333333333;31,453333333333333;4,0;1;1
42;2020-10-17;929743;3220R;016918;25,333333333333332;25,333333333333332;1,0;1;1
43;2020-10-19;917247;3520RPC1;104590;12,705000000000002;12,705000000000002;21,0;3;3
43;2020-10-19;920244;3220RVM;103762;400,67499999999995;400,67499999999995;88,0;11;11
43;2020-10-19;923347;3020P;104892;1943,0033333333336;1943,0033333333336;188,0;22;22
43;2020-10-19;923347;3020RP;104892;529,9100000000001;529,9100000000001;48,0;6;6
43;2020-10-19;924240;2520RP;104054;374,9;374,9;120,0;15;15
43;2020-10-19;924240;3520RPC1;104054;113,36999999999999;113,36999999999999;31,0;4;4
43;2020-10-19;924355;2010R;000785;42,43833333333334;42,43833333333334;4,0;1;1
43;2020-10-19;924411;3014P;102625;56,45;56,45;10,0;2;2
43;2020-10-19;924469;3520RPC1;104778;1224,9033333333332;1224,9033333333332;212,0;23;23
43;2020-10-19;924496;3520RPC1;102625;901,2166666666666;901,2166666666666;184,0;23;23
43;2020-10-19;924525;3520P;104500;847,71;847,71;138,0;18;18
43;2020-10-19;924525;3520RP;104500;188,38;188,38;22,0;4;4
43;2020-10-19;924599;2520RP;003483;187,53333333333333;187,53333333333333;58,0;5;5
43;2020-10-19;924599;3520RPC1;003483;112,52000000000001;112,52000000000001;19,5;3;3
