instance;Del;Order;Cust;Driver;Load;ArrDock;FinDock;ArrDel;Waiting;StartDel;FinDel;ELT;LTW;Cap;rank;Prev;TravelToDock;Dock;TravelToDel;Next;Depot
20231219;13;0;0;0;8;425;431.857;448.43;-28.4305;448.43;464.43;420;504;8;100000;0;0;16;6.57333;18;0
20231219;14;0;0;1;4;462.998;466.427;483;-18.5695;483;491;420;504;8;100000;2;0;17;6.57333;3;0
20231219;15;1;1;0;8;480.187;487.044;503.641;-58.641;503.641;519.641;445;521;8;100000;13;5.75667;18;6.59667;1;0
