Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVAL;LOCAL_SEARCH;NO_SHIFT_LIMIT;TIME_LIMIT
2023-8-15;22:32:44;cq;20201031;375;0;1017.65;704.599;0;0;10;15;176.682;112.782;2;618468;120;20;25;60;1;0;600000
2023-8-15;22:32:45;cq;20201109;1746.5;0;14414.6;13314.8;132.368;56.8217;0;94;848.132;1580.73;7;618557;120;20;25;60;1;0;600000
2023-8-15;22:33:8;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;259.468;0;2;643355;120;20;25;60;1;0;600000
2023-8-15;22:33:9;cq;20201026;1839.5;0;14281.1;13580.8;76.2254;40.2854;0;114;2025.66;753.342;8;650327;120;20;25;60;1;0;600000
2023-8-15;22:33:7;cq;20201114;388;0;1834.15;1485.56;0;0;3;19;301.997;132.1;2;642011;120;20;25;60;1;0;600000
2023-8-15;22:33:13;cq;20201128;776;0;2338.71;1732.36;0;0;0;29;869.838;555.605;3;646255;120;20;25;60;1;0;600000
2023-8-15;22:32:46;cq;20201021;1160.5;0;5778.64;5308.9;25.6239;11.875;0;70;3074.43;544.95;6;621204;120;20;25;60;1;0;600000
2023-8-15;22:33:51;cq;20201003;613.5;0;3596.26;3594.63;54.3117;25.175;0;29;81.665;630.529;3;651966;120;20;25;60;1;0;600000
2023-8-15;22:33:0;cq;20201024;937.5;0;4248.72;3947.46;0;0;0;35;295.168;1431.89;3;633329;120;20;25;60;1;0;600000
2023-8-15;22:36:29;cq;20201130;2327.5;0;15075.3;13517.9;410.299;59.5783;0;116;1568.07;1444.98;6;620254;120;20;25;60;1;0;600000
2023-8-15;22:36:34;cq;20201125;2425;0;18645.8;17337.8;314.982;56.6898;0;136;2655.92;2005.22;7;620312;120;20;25;60;1;0;600000
2023-8-15;22:36:42;cq;20201002;2893.5;0;18014.3;16764.8;207.291;59.2436;0;131;1910.33;1434.59;8;627698;120;20;25;60;1;0;600000
2023-8-15;22:36:44;cq;20201016;2060;0;12470;11624.8;185.773;53.7344;0;108;2946.05;1130.27;8;630912;120;20;25;60;1;0;600000
2023-8-15;22:36:49;cq;20201020;2673;0;17452;16842.1;277.491;52.9562;0;131;2422.29;2801.27;8;641921;120;20;25;60;1;0;600000
2023-8-15;22:37:5;cq;20201123;2595;0;20974.9;19611.3;549.775;59.7233;0;128;574.722;2027.45;7;656796;120;20;25;60;1;0;600000
2023-8-15;22:37:7;cq;20201007;2512.5;0;15697.2;14512.9;28.9333;17.3233;0;124;2189.8;2098.37;8;653073;120;20;25;60;1;0;600000
