Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVA;LOCAL_SEARCH;TIME_LIMIT
2023-8-13;0:18:3;cq;20201003;613.5;0;3533.68;3555.79;36.5117;13.175;9;29;104.162;651.376;3;304706;120;20;25;60;1;0300000
2023-8-13;0:18:3;cq;20201016;2060;0;12151.8;11330.5;97.0289;34.9383;0;110;3301.56;1503.5;8;362994;120;20;25;60;1;0300000
2023-8-13;0:18:5;cq;20201003;613.5;0;3730.99;3710.44;17.6138;12.41;0;28;373.77;548.378;3;306144;120;20;25;60;1;0300000
2023-8-13;0:18:5;cq;20201116;2929.5;10;22148.5;20563.2;840.32;56.6917;0;137;1583.38;3014.91;7;363990;120;20;25;60;1;0300000
2023-8-13;0:18:7;cq;20201029;3946.5;0;27845;25923.3;903.601;59.9007;0;150;291.372;4782.25;8;366061;120;20;25;60;1;0300000
2023-8-13;0:18:8;cq;20201112;3684.5;0;23103.9;21657.6;828.917;59.4767;0;142;1118.54;3639.69;8;362254;120;20;25;60;1;0300000
2023-8-13;0:18:20;cq;20201014;3471;0;24811.4;23713.8;216.466;34.6283;0;137;288.673;4270.29;8;378566;120;20;25;60;1;0300000
2023-8-13;0:18:20;cq;20201002;2893.5;0;18719.2;17497.8;240.68;49.2436;0;131;1315.72;1580.38;8;379941;120;20;25;60;1;0300000
2023-8-13;0:18:21;cq;20201007;2512.5;0;15662.1;14466.6;17.4415;8.82667;0;124;2436.32;1989.18;8;317924;120;20;25;60;1;0300000
2023-8-13;0:18:21;cq;20201003;613.5;0;3533.28;3545.64;41.3117;15.7267;0;28;367.961;445.408;3;381124;120;20;25;60;1;0300000
2023-8-13;0:18:22;cq;20201116;2939.5;0;22665.8;21005.7;484.059;53.7;0;137;762.895;3242.52;7;382039;120;20;25;60;1;0300000
2023-8-13;0:18:22;cq;20201118;3541;0;22551.3;20913.3;660.408;59.2281;0;138;726.893;2655.62;8;382573;120;20;25;60;1;0300000
2023-8-13;0:18:28;cq;20201007;2512.5;0;16154.6;14959.9;32.8631;7.09611;0;127;1454.53;1747.64;8;325049;120;20;25;60;1;0300000
2023-8-13;0:18:31;cq;20201007;2512.5;0;15914.1;14821.9;15.6856;5.90667;23;125;1676.4;2930.59;8;328926;120;20;25;60;1;0300000
2023-8-13;0:18:48;cq;20201112;3684.5;0;22429.7;21020.2;674.723;54.3667;0;142;1008.73;4635.12;8;402230;120;20;25;60;1;0300000
2023-8-13;0:18:58;cq;20201110;3476;23.5;21843.3;20126.6;705.847;55.5933;0;141;1254.74;4777.68;8;413598;120;20;25;60;1;0300000
2023-8-13;0:20:11;cq;20201116;2939.5;0;23115.5;21578.8;729.084;58.4233;0;137;822.359;3121.45;7;783666;120;20;25;60;1;0600000
2023-8-13;0:20:27;cq;20201030;3513;0;21223.1;19521;724.057;52.4;0;149;2348.53;2292.57;8;609096;120;20;25;60;1;0600000
2023-8-13;0:20:28;cq;20201024;937.5;0;4268.23;3970;0;0;0;35;53.655;1714.48;3;508289;120;20;25;60;1;0300000
2023-8-13;0:20:31;cq;20201106;3308.5;42;20135.3;18802;1008.63;54.4367;0;141;1922.13;2120.25;8;613093;120;20;25;60;1;0600000
2023-8-13;0:20:38;cq;20201113;3670.5;0;22925.5;21498.9;1045.1;54.8011;0;144;1147.09;3136.86;8;620021;120;20;25;60;1;0600000
2023-8-13;0:20:38;cq;20201014;3471;0;21707.7;20577.5;483.671;56.4067;0;137;643.221;3440.15;8;620271;120;20;25;60;1;0600000
2023-8-13;0:20:45;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;107.223;0;1;308977;120;20;25;60;1;0300000
2023-8-13;0:20:50;cq;20201006;3739.5;0;25576.8;24104.8;1198.85;58.225;0;137;564.652;5216.51;8;632690;120;20;25;60;1;0600000
2023-8-13;0:20:57;cq;20201112;3684.5;0;23902;22520;524.667;57.29;0;142;425.739;3883.18;8;639343;120;20;25;60;1;0600000
2023-8-13;0:21:7;cq;20201111;3437.5;0;25089.9;23515.6;275.719;52.8808;0;141;1910.82;4465.23;8;649221;120;20;25;60;1;0600000
2023-8-13;0:21:23;cq;20201024;937.5;0;4261.95;3954.3;0;0;0;35;294.823;1696.02;3;562916;120;20;25;60;1;0300000
2023-8-13;0:21:30;cq;20201006;3739.5;0;26137.4;24800.3;809.502;59.2633;0;137;682.187;6638.48;8;567250;120;20;25;60;1;0300000
2023-8-13;0:21:47;cq;20201118;3541;0;21655.2;20155.2;553.313;48.8417;0;138;758.329;4275.8;8;690082;120;20;25;60;1;0600000
2023-8-13;0:22:3;cq;20201102;3078.5;0;23479.6;22486.6;179.203;31.3783;0;132;890.766;4410.23;8;603556;120;20;25;60;1;0600000
2023-8-13;0:22:3;cq;20201007;2512.5;0;15725.7;14579.3;17.1297;4;8;125;1825.42;1821.73;8;603835;120;20;25;60;1;0600000
2023-8-13;0:22:4;cq;20201031;375;0;1017.65;704.599;0;0;0;15;376.735;152.506;2;604507;120;20;25;60;1;0600000
2023-8-13;0:22:4;cq;20201124;2685.5;0;18482.9;16886.7;459.699;54.4583;0;127;1092.85;3174.4;8;603975;120;20;25;60;1;0600000
2023-8-13;0:22:4;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;469.676;0;2;604176;120;20;25;60;1;0600000
2023-8-13;0:22:5;cq;20201013;1565;0;9894.74;9275.55;24.5194;15;0;92;4325.27;339.062;8;604833;120;20;25;60;1;0600000
2023-8-13;0:22:6;cq;20201009;3229;0;19166.7;17751.2;176.606;33.0583;0;129;1103.96;2722.3;8;606802;120;20;25;60;1;0600000
2023-8-13;0:22:8;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;356.681;0;2;606770;120;20;25;60;1;0600000
2023-8-13;0:22:9;cq;20201116;2939.5;0;22151.7;20551;715.391;55.1136;0;137;1476.75;4071.15;7;608739;120;20;25;60;1;0600000
2023-8-13;0:22:9;cq;20201013;1565;0;9416.24;8877.65;26.3011;13.0367;11;94;3673.1;376.274;8;608959;120;20;25;60;1;0600000
