Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVAL2023-8-6;20:56:53;cq;20201003;603.5;10;3352.79;3426.53;19.775;0;29;169.508;196.19;3;307772;120;10;25;20
2023-8-6;21:10:22;cq;20201123;2389.5;205.5;19193.6;17773.3;230.462;0;128;1290;1787;7;303852;120;10;25;20
2023-8-6;21:10:23;cq;20201128;776;0;2631.16;2029.96;0;0;31;4.18548;583.52;3;305901;120;10;25;20
2023-8-6;21:10:25;cq;20201124;2617.5;68;16773.8;15117.8;304.824;0;127;1835.58;2908.9;8;306924;120;10;25;20
2023-8-6;21:10:26;cq;20201121;226.5;0;1243.55;958.349;4.36286;0;13;114.503;0;1;307987;120;10;25;20
2023-8-6;21:10:39;cq;20201125;2189.5;235.5;18498.2;17355.2;313.384;0;135;2461.15;1033.97;7;321118;120;10;25;20
2023-8-6;21:11:17;cq;20201120;3088;313.5;21686.5;19725.2;350.491;0;140;1375.09;3359.81;8;358530;120;10;25;20
2023-8-6;21:11:30;cq;20201126;2619.5;351.5;19152.9;18055.8;215.953;0;133;1997.45;1298.9;7;372164;120;10;25;20
2023-8-6;21:12:2;cq;20201118;3195;346;20329.6;19017.2;348.285;0;139;771.477;1386.66;8;404231;120;10;25;20
2023-8-6;21:12:2;cq;20201119;3069;378.5;20817;19272;292.905;0;139;1490.32;2638.56;8;402716;120;10;25;20
2023-8-6;21:13:51;cq;20201003;603.5;10;4037.41;4046.17;18.775;0;29;86.8883;330.031;3;305195;120;10;25;20
2023-8-6;21:13:53;cq;20201007;2512.5;0;15392.7;14179;31.7217;23;127;1345.38;574.761;8;306523;120;10;25;20
2023-8-6;21:14:0;cq;20201005;3066.5;133.5;19851.3;18550.2;225.736;0;116;508.634;3262.17;8;314689;120;10;25;20
2023-8-6;21:14:4;cq;20201130;2107.5;220;13975.1;12534.7;247.348;0;116;2001.97;380.97;6;318913;120;10;25;20
2023-8-6;21:14:6;cq;20201002;2766.5;127;16651.3;15508.7;228.134;0;126;3007.94;1491.31;8;320540;120;10;25;20
2023-8-6;21:14:19;cq;20201001;2891;283;18470.3;17271.7;242.871;0;131;1352.73;1308.17;7;333326;120;10;25;20
2023-8-6;21:14:22;cq;20201010;267;0;745.097;523.463;0;0;13;130.703;0;1;336716;120;10;25;20
2023-8-6;21:14:54;cq;20201009;3131.5;97.5;18255.5;16749.4;286.821;0;128;2023.65;1963.73;8;367794;120;10;25;20
2023-8-6;21:14:59;cq;20201006;3571;168.5;23605.3;22097.9;419.159;0;137;982.091;4971.25;8;372231;120;10;25;20
2023-8-6;21:15:37;cq;20201008;3923;379.5;23560.4;22058.3;286.089;0;141;951.395;5074.07;8;410592;120;10;25;20
2023-8-6;21:16:48;cq;20201005;3112;88;20684;19343.6;257.955;0;116;509.924;3567.31;8;303406;120;10;25;20
2023-8-6;21:16:48;cq;20201127;2436;693.5;16114.4;14746.7;239.926;0;137;2424.92;1467.61;7;304048;120;10;25;20
2023-8-6;21:16:49;cq;20201104;3543;410.5;24350.4;23075.4;482.49;0;147;764.645;2194.37;8;304604;120;10;25;20
2023-8-6;21:16:49;cq;20201017;297;522;1268.09;999.706;0;0;18;2265.5;187.61;2;304876;120;10;25;20
2023-8-6;21:16:50;cq;20201123;2395;200;17990.8;16637.3;246.003;0;128;701.042;1493.76;7;303465;120;10;25;20
2023-8-6;21:16:50;cq;20201010;267;0;745.097;523.463;0;0;13;0;0;1;305180;120;10;25;20
2023-8-6;21:16:50;cq;20201107;333.5;0;804.273;511.374;14.5733;15;18;522.032;0;2;304807;120;10;25;20
2023-8-6;21:16:50;cq;20201030;3226;287;19072.6;17420.7;255.023;0;149;3114.11;1464.82;8;303343;120;10;25;20
2023-8-6;21:16:51;cq;20201003;603.5;10;3701.59;3682.86;20.775;0;29;157.93;241.653;3;305162;120;10;25;20
2023-8-6;21:16:52;cq;20201128;776;0;2671.82;2066;0;0;31;101.799;563.52;3;303109;120;10;25;20
2023-8-6;21:16:52;cq;20201017;297;522;1268.09;999.706;0;0;18;2120.25;171.764;2;304880;120;10;25;20
2023-8-6;21:16:52;cq;20201021;1160.5;0;6279.96;5753.7;0;0;69;2941.2;783.571;6;307218;120;10;25;20
2023-8-6;21:16:52;cq;20201127;2449.5;680;16380.6;14977.1;214.131;0;135;2483.5;1557.86;7;303861;120;10;25;20
2023-8-6;21:16:52;cq;20201029;3626.5;320;24587.3;22705.6;471.496;0;148;1119.92;3744.36;8;306799;120;10;25;20
2023-8-6;21:16:53;cq;20201019;2889;120.5;19088.3;17863.3;306.334;0;137;1829.02;609.129;8;306893;120;10;25;20
2023-8-6;21:16:53;cq;20201130;2132;195.5;14406;12936.8;295.411;0;117;1118.48;638.969;6;304449;120;10;25;20
2023-8-6;21:16:53;cq;20201027;3451;146;21793.9;20400.5;324.434;0;154;2837.44;3118.46;8;305681;120;10;25;20
