Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVA;LOCAL_SEARCH;TIME_LIMIT
2023-8-12;20:34:40;cq;20201002;2893.5;0;18242.6;17002.5;237.361;59.2436;0;130;1369.16;1491.69;8;330571;120;20;25;60;1;300000
2023-8-12;20:34:40;cq;20201020;2673;0;17015;16370.7;445.537;58.3033;0;129;3017.16;2684.06;8;332271;120;20;25;60;1;300000
2023-8-12;20:34:49;cq;20201007;2512.5;0;15242.3;14032.8;17.0593;10.0593;0;125;2139.81;1987.83;8;332072;120;20;25;60;1;300000
2023-8-12;20:34:57;cq;20201123;2595;0;20649.5;19233.6;377.452;55.525;0;127;842.426;1904.08;7;349966;120;20;25;60;1;300000
2023-8-12;20:37:33;cq;20201111;3437.5;0;24479.1;22807.7;473.066;59.2396;0;143;1360.26;3759.04;8;310729;120;20;25;60;1;300000
2023-8-12;20:37:34;cq;20201106;3308.5;42;22124.7;20808.8;1076.83;48.3006;0;141;1436.43;2132.96;8;311453;120;20;25;60;1;300000
2023-8-12;20:37:37;cq;20201116;2939.5;0;22042.6;20376.6;899.091;59.706;0;137;1609.67;3762.73;7;314955;120;20;25;60;1;300000
2023-8-12;20:37:41;cq;20201102;3078.5;0;23583.7;22636.3;320.344;31.9117;0;132;421.215;3130.49;8;318085;120;20;25;60;1;300000
2023-8-12;20:37:51;cq;20201014;3471;;24236.9;23087.2;387.725;35.8867;0;136;204.948;4082.18;8;328697;120;20;25;60;1;300000
2023-8-12;20:37:54;cq;20201110;3480.5;19;24056.4;22261.7;925.134;57.4417;0;142;617.699;3616.12;8;330796;120;20;25;60;1;300000
2023-8-12;20:37:56;cq;20201030;3513;0;21021.1;19323.5;808.54;59.5917;0;149;2662.71;2861.06;8;333142;120;20;25;60;1;300000
2023-8-12;20:38:3;cq;20201120;3383.5;18;23802.2;21674.7;1066.8;57.66;0;140;827.265;3179.29;8;339849;120;20;25;60;1;300000
2023-8-12;20:38:4;cq;20201009;3229;0;18658.4;17175.1;283.867;47.6783;0;129;1754.29;3337.82;8;341134;120;20;25;60;1;300000
2023-8-12;20:38:43;cq;20201126;2921.5;49.5;21960.4;20704.8;817.914;57.71;;133;852.434;2788.57;7;381181;120;20;25;60;1;300000
2023-8-12;20:40:48;cq;20201006;3727.5;12;25713.3;24281.5;1055.73;57.5933;0;137;789.156;5435.25;8;313289;120;20;25;60;1;300000
2023-8-12;20:40:55;cq;20201113;3670.5;0;24415.2;22914.9;655.727;56.1411;;144;425.787;4001.95;8;320516;120;20;25;60;1;300000
2023-8-12;20:41:14;cq;20201029;3946.5;0;24717.9;22838.4;708.131;57.1049;0;150;1004.18;4424.5;8;339306;120;20;25;60;1;300000
2023-8-12;20:41:14;cq;20201118;3541;;21793.8;20325.5;523.828;57.4933;0;139;844.985;3049.83;8;339590;120;20;25;60;1;300000
2023-8-12;20:41:32;cq;20201112;3684.5;0;22887.4;21478.6;404.958;46.356;0;142;686.33;4488.19;8;357662;120;20;25;60;1;300000
2023-8-12;20:42:18;cq;20201104;3935.5;18;25584.2;24049.4;933.841;53.4883;0;148;570.174;4251.11;8;404282;120;20;25;60;1;300000
2023-8-12;20:45:39;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;231.946;0;2;604107;120;20;25;60;1;600000
2023-8-12;20:45:41;cq;20201031;375;0;1018.78;705.171;;0;12;15;282.603;124.335;2;606162;120;20;25;60;1;600000
2023-8-12;20:45:47;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;612883;120;20;25;60;1;600000
2023-8-12;20:45:47;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;0;0;1;612936;120;20;25;60;1;600000
2023-8-12;20:48:1;cq;20201021;1160.5;0;6522.68;6015.39;3.66667;2;0;63;3029.18;751.196;6;306741;120;20;25;60;1;300000
2023-8-12;20:48:2;cq;20201029;3946.5;0;27302.5;25258;843.581;57.1049;0;150;244.963;5009.77;8;307385;120;20;25;60;1;300000
2023-8-12;20:48:2;cq;20201031;375;0;1018.78;705.17;0;0;18;15;353.423;260.474;2;305134;120;20;25;60;1;300000
2023-8-12;20:48:5;cq;20201107;333.5;0;769.787;491.738;0;0;8;18;458.699;0;2;310014;120;20;25;60;1;300000
2023-8-12;20:48:5;cq;20201030;3478;35;20170.5;18436.9;835.723;55.1633;0;149;2239.1;2709.78;8;308042;120;20;25;60;1;300000
2023-8-12;20:48:6;cq;20201109;1746.5;0;15493.7;14420.2;43.0493;24.2217;0;92;948.129;1238.75;7;310026;120;20;25;60;1;300000
2023-8-12;20:48:7;cq;20201013;1565;0;10071.7;9460.15;30.2135;24.4367;0;94;2677.86;338.418;8;310617;120;20;25;60;1;300000
2023-8-12;20:48:8;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;303163;120;20;25;60;1;300000
2023-8-12;20:48:9;cq;20201128;776;0;2403.03;1788.43;0;0;0;30;686.838;749.237;3;313612;120;20;25;60;1;300000
2023-8-12;20:48:11;cq;20201007;2512.5;0;15235.7;14023.9;13.8058;5.90667;0;127;1500.24;1824.2;8;316691;120;20;25;60;1;300000
2023-8-12;20:48:14;cq;20201118;3506.5;34.5;22564.2;21048.3;902.449;58.8117;0;139;455.435;2555.16;8;318513;120;20;25;60;1;300000
2023-8-12;20:48:15;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;84.5962;0;1;317673;120;20;25;60;1;300000
2023-8-12;20:48:16;cq;20201016;2060;0;12391.4;11610.4;124.403;33.4633;0;110;3035.31;1335.86;8;322056;120;20;25;60;1;300000
2023-8-12;20:48:17;cq;20201102;3078.5;0;24523;23618.4;202.337;51.9;0;132;244.124;3639.28;8;320516;120;20;25;60;1;300000
2023-8-12;20:48:18;cq;20201130;2327.5;0;16374;14809;337.737;51.55;0;117;1127.26;1154.64;6;323970;120;20;25;60;1;300000
2023-8-12;20:48:19;cq;20201123;2554;41;18066.8;16780.7;482.415;43.8767;0;127;1657.18;1702.97;7;324247;120;20;25;60;1;300000
2023-8-12;20:48:20;cq;20201003;613.5;0;3664.65;3643.83;40.5117;18.775;0;29;125.993;668.403;3;324562;120;20;25;60;1;300000
2023-8-12;20:48:23;cq;20201006;3702.5;37;24603.5;23127;936.351;57.8633;0;137;1179.36;5421.84;8;327880;120;20;25;60;1;300000
2023-8-12;20:48:23;cq;20201026;1839.5;0;13885.4;13159.2;61.9222;33.1827;0;115;2566.11;626.764;8;328316;120;20;25;60;1;300000
2023-8-12;20:48:25;cq;20201120;3401.5;0;24256.3;22158.7;1432.63;59.1717;0;140;589.934;2939.73;8;326466;120;20;25;60;1;300000
2023-8-12;20:48:27;cq;20201002;2893.5;0;18185.5;16880.9;372.516;45.4112;0;128;1525.62;1720.3;8;330011;120;20;25;60;1;300000
2023-8-12;20:48:28;cq;20201125;2405.5;19.5;19467.2;18081;585.869;57.7;0;134;1822.51;1766.14;7;333504;120;20;25;60;1;300000
2023-8-12;20:48:30;cq;20201112;3684.5;0;22500.1;20955.4;742.103;58.5;0;141;947.18;3265.37;8;334872;120;20;25;60;1;300000
2023-8-12;20:48:31;cq;20201116;2939.5;0;23200.3;21599.9;1005.99;51.5433;0;137;636.646;2788.97;7;334141;120;20;25;60;1;300000
2023-8-12;20:48:37;cq;20201106;3308.5;42;21283.6;19887.7;1307.62;56.69;0;140;1664.9;1565.65;8;338832;120;20;25;60;1;300000
2023-8-12;20:48:38;cq;20201124;2685.5;0;18489.1;16737.7;452.593;44.0305;0;128;1190.99;3233.8;8;341769;120;20;25;60;1;300000
2023-8-12;20:48:40;cq;20201126;2971;;22519.8;21348.1;1342.14;58.71;;133;1248.98;1896.7;7;343452;120;20;25;60;1;300000
2023-8-12;20:48:43;cq;20201111;3437.5;0;26407.2;24862.7;526.949;50.0183;0;143;405.471;4102.17;8;344352;120;20;25;60;1;300000
2023-8-12;20:48:43;cq;20201014;3471;;21598.5;20460.5;444.519;43.8033;0;135;952.419;3374.72;8;344440;120;20;25;60;1;300000
2023-8-12;20:48:43;cq;20201104;3919;34.5;25279.7;23759.8;917.087;57.145;0;148;498.238;2941.08;8;348403;120;20;25;60;1;300000
2023-8-12;20:48:47;cq;20201113;3670.5;0;25709.9;24264.5;484.092;57.5976;0;143;594.067;2990.43;8;351723;120;20;25;60;1;300000
2023-8-12;20:48:47;cq;20201024;937.5;0;4129.79;3724.19;0;0;16;33;415.35;813.167;3;352370;120;20;25;60;1;300000
2023-8-12;20:48:50;cq;20201020;2641;32;16674.5;16061.1;371.571;53.1517;0;130;2794.96;2270.88;8;355046;120;20;25;60;1;300000
2023-8-12;20:48:53;cq;20201114;388;0;1740.48;1407.99;0;0;0;19;210.47;123.1;2;302873;120;20;25;60;1;300000
2023-8-12;20:48:57;cq;20201109;1746.5;0;15362.6;14270.8;18.0159;6.72333;0;87;1973.84;1493.96;7;609208;120;20;25;60;1;600000
2023-8-12;20:48:57;cq;20201016;2060;0;12456.7;11714.6;115.999;32.1746;0;106;3977.35;1392.27;8;609351;120;20;25;60;1;600000
2023-8-12;20:48:58;cq;20201013;1565;0;8950.2;8380.45;26.1639;13.0367;4;92;4683.59;629.77;8;610245;120;20;25;60;1;600000
2023-8-12;20:48:58;cq;20201110;3476;23.5;22776.4;21064.3;952.933;54.5183;0;142;1305.87;4034.65;8;363629;120;20;25;60;1;300000
2023-8-12;20:49:11;cq;20201130;2327.5;0;15796.1;14212.4;163.525;47.3733;14;117;1014.48;457.723;6;623285;120;20;25;60;1;600000
2023-8-12;20:49:14;cq;20201021;1160.5;0;5676.9;5132.2;4.44881;3;4;68;3488.37;569.978;6;626811;120;20;25;60;1;600000
2023-8-12;20:49:19;cq;20201009;3229;0;18584.9;17020.7;670.502;56.75;0;129;1915.11;2740.31;8;383172;120;20;25;60;1;300000
2023-8-12;20:49:20;cq;20201026;1839.5;0;13752.4;13025.4;26.162;12.3935;8;114;2687.05;770.384;8;632665;120;20;25;60;1;600000
2023-8-12;20:49:21;cq;20201114;388;0;1783.65;1448.68;0;0;0;19;213.557;0;2;632009;120;20;25;60;1;600000
2023-8-12;20:49:25;cq;20201128;776;0;2357.72;1746.74;0;0;0;29;613.585;630.633;3;637508;120;20;25;60;1;600000
2023-8-12;20:49:39;cq;20201003;613.5;0;3971.35;3918.52;11.41;11.41;;28;306.902;826.609;3;650968;120;20;25;60;1;600000
2023-8-12;20:51:59;cq;20201007;2512.5;0;15622.6;14426.3;18.9611;6;0;126;1348.12;1628.52;8;619453;120;20;25;60;1;600000
2023-8-12;20:51:59;cq;20201125;2425;0;17917.7;16559.4;457.304;56.6898;0;136;2803.35;2043.33;7;620261;120;20;25;60;1;600000
2023-8-12;20:52:0;cq;20201002;2893.5;0;18712.9;17527.8;266.505;49.2436;0;128;1761.7;1687.91;8;618047;120;20;25;60;1;600000
2023-8-12;20:52:4;cq;20201009;3229;0;21309;19922.5;302.781;39.7817;0;128;629.467;3836.57;8;614490;120;20;25;60;1;600000
2023-8-12;20:52:6;cq;20201102;3078.5;0;24849.4;23879;218.456;22.24;0;132;277.021;3294.83;8;617006;120;20;25;60;1;600000
2023-8-12;20:52:13;cq;20201124;2672.5;13;16335.3;14735.8;627.542;55.6239;0;127;1901.59;1911.73;8;630281;120;20;25;60;1;600000
2023-8-12;20:52:27;cq;20201111;3437.5;0;26288.6;24728;291.132;31.595;0;142;929.337;3476.36;8;637184;120;20;25;60;1;600000
2023-8-12;20:52:31;cq;20201123;2595;0;20632.4;19238;348.749;54.5717;0;128;566.764;2269.18;7;651403;120;20;25;60;1;600000
2023-8-12;20:52:35;cq;20201106;3326.5;24;23871.9;22586.7;1282.74;59.975;0;141;1145.72;2503.91;8;645981;120;20;25;60;1;600000
2023-8-12;20:52:39;cq;20201120;3391.5;10;24785;22795;1248.02;57.3889;0;140;764.688;3133.51;8;648647;120;20;25;60;1;600000
2023-8-12;20:52:51;cq;20201030;3513;0;22930.4;21081.8;583.748;58.0867;0;149;942.909;2446.24;8;661877;120;20;25;60;1;600000
2023-8-12;20:52:52;cq;20201020;2641;32;16954.9;16297.4;466.008;54.3633;0;126;3526.93;2268.55;8;671665;120;20;25;60;1;600000
2023-8-12;20:52:53;cq;20201126;2939.5;31.5;23314.1;21913;1077.84;59.3817;0;133;905.192;2556.7;7;664160;120;20;25;60;1;600000
2023-8-12;20:52:58;cq;20201123;2595;0;21031.7;19656.6;458.743;54.2083;0;128;660.078;1711.22;7;603937;120;20;25;60;1;600000
2023-8-12;20:53:0;cq;20201110;3476;23.5;23124.3;21287.3;1235.65;57.2539;0;142;468.787;3662.01;8;604026;120;20;25;60;1;600000
2023-8-12;20:53:1;cq;20201007;2512.5;0;16394.6;15247.3;22.7072;10.7833;0;125;1648.25;1178.62;8;606186;120;20;25;60;1;600000
2023-8-12;20:53:1;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;605680;120;20;25;60;1;600000
2023-8-12;20:53:3;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;562.563;0;2;608186;120;20;25;60;1;600000
2023-8-12;20:53:3;cq;20201031;375;0;1017.65;704.599;0;0;0;15;270.523;157.782;2;603461;120;20;25;60;1;600000
2023-8-12;20:53:4;cq;20201013;1565;0;9434.07;8921.89;25.3911;13.0367;4;96;3259.87;586.325;8;609452;120;20;25;60;1;600000
2023-8-12;20:53:5;cq;20201114;388;0;1796.8;1451.96;0;0;0;19;242.224;218.863;2;609106;120;20;25;60;1;600000
2023-8-12;20:53:6;cq;20201128;776;0;2364.07;1753.42;0;0;0;29;978.775;891.39;3;610226;120;20;25;60;1;600000
2023-8-12;20:53:9;cq;20201109;1746.5;0;14233.7;13209.5;52.8517;12.76;22;94;1424.61;1288.39;7;614632;120;20;25;60;1;600000
2023-8-12;20:53:11;cq;20201126;2939.5;31.5;21592.7;20332.1;916.85;52.2874;0;133;946.878;2669.3;7;613643;120;20;25;60;1;600000
2023-8-12;20:53:12;cq;20201026;1839.5;0;13814.4;13072.7;70.2778;36.8133;6;115;2634.06;604.174;8;617583;120;20;25;60;1;600000
2023-8-12;20:53:13;cq;20201102;3078.5;0;23301.5;22334.4;262.022;34.7233;0;132;452.156;3148.78;8;617831;120;20;25;60;1;600000
2023-8-12;20:53:13;cq;20201118;3541;;21660;20182;241.155;44.5117;0;139;1146.31;3322.4;8;617542;120;20;25;60;1;600000
2023-8-12;20:53:14;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;8.62786;0;1;619135;120;20;25;60;1;600000
2023-8-12;20:53:15;cq;20201116;2939.5;0;22281.8;20554.5;713.306;59.706;0;137;1121.89;3175.24;7;683782;120;20;25;60;1;600000
2023-8-12;20:53:19;cq;20201106;3301.5;49;20744.1;19446.2;1038.41;54.4367;0;140;1833.18;2121.77;8;621753;120;20;25;60;1;600000
2023-8-12;20:53:20;cq;20201110;3471;28.5;21702.3;19871.6;779.14;52.8133;0;141;1631.14;4616.53;8;689726;120;20;25;60;1;600000
2023-8-12;20:53:21;cq;20201021;1160.5;0;5900;5369.74;8.48;8.48;17;70;3135.22;823.748;6;626353;120;20;25;60;1;600000
2023-8-12;20:53:21;cq;20201125;2425;0;18876.5;17487.4;405.593;42.975;0;136;2185.82;1260.26;7;626498;120;20;25;60;1;600000
2023-8-12;20:53:24;cq;20201104;3935.5;18;26055.6;24506.2;1100.73;58.0713;0;148;843.379;3661.39;8;630631;120;20;25;60;1;600000
2023-8-12;20:53:26;cq;20201112;3684.5;0;24975.3;23641.6;522.464;49.7067;0;142;550.403;3842.26;8;631870;120;20;25;60;1;600000
2023-8-12;20:53:27;cq;20201014;3471;;21592.9;20462;454.082;50.8239;0;137;349.46;3202.41;8;697851;120;20;25;60;1;600000
2023-8-12;20:53:29;cq;20201002;2893.5;0;18420.4;17239.9;164.028;41.7864;0;131;771.605;2181.05;8;633759;120;20;25;60;1;600000
2023-8-12;20:53:29;cq;20201014;3471;;23659.9;22588.7;490.376;44.854;0;137;239.056;5105.3;8;633283;120;20;25;60;1;600000
2023-8-12;20:53:30;cq;20201016;2060;0;12216.1;11490.1;99.1496;25.92;0;114;2336.38;1503.91;8;635663;120;20;25;60;1;600000
2023-8-12;20:53:33;cq;20201130;2327.5;0;15172.1;13702.3;54.0051;11.4367;0;117;1613.24;1741.76;6;638795;120;20;25;60;1;600000
2023-8-12;20:53:36;cq;20201030;3513;0;22384.5;20554.3;792.715;54.065;0;149;1286.59;2089.87;8;639832;120;20;25;60;1;600000
2023-8-12;20:53:39;cq;20201124;2685.5;0;16797.2;15139.4;194.453;54.4583;0;128;1367.08;2385.52;8;643707;120;20;25;60;1;600000
2023-8-12;20:53:41;cq;20201009;3229;0;18778.7;17307.3;358.372;45.6751;;128;1764.23;3294.8;8;645813;120;20;25;60;1;600000
2023-8-12;20:53:43;cq;20201029;3946.5;0;26411.9;24498.6;807.031;57.1049;0;150;515.334;5228.01;8;648163;120;20;25;60;1;600000
2023-8-12;20:53:45;cq;20201113;3670.5;0;23115.1;21750.5;782.271;58.7196;0;144;1511.9;2703.41;8;650561;120;20;25;60;1;600000
2023-8-12;20:53:47;cq;20201020;2641;32;17376.3;16687.1;447.71;59.7783;0;128;2647.4;2311.97;8;651788;120;20;25;60;1;600000
2023-8-12;20:53:47;cq;20201113;3670.5;0;24715.4;23392.1;642.185;50.9583;0;144;429.108;3930.24;8;651215;120;20;25;60;1;600000
2023-8-12;20:53:51;cq;20201104;3935.5;18;27230.1;25584.1;968.896;54.5293;0;148;244.49;2634.7;8;655363;120;20;25;60;1;600000
2023-8-12;20:53:55;cq;20201120;3401.5;0;23311.6;21258.2;1101.66;56.5271;;140;637.06;2761.64;8;657657;120;20;25;60;1;600000
2023-8-12;20:53:57;cq;20201024;937.5;0;4273.58;3975.67;0;0;0;35;91.3067;1717.85;3;662800;120;20;25;60;1;600000
2023-8-12;20:54:4;cq;20201006;3721;18.5;25571.2;24205.4;1014.17;59.755;0;137;429.041;5320.86;8;665742;120;20;25;60;1;600000
2023-8-12;20:54:5;cq;20201118;3504;37;21801.8;20224.2;830.312;57.8877;0;139;744.548;1943.15;8;670910;120;20;25;60;1;600000
2023-8-12;20:54:5;cq;20201029;3946.5;0;25730.5;23900.4;767.644;58.2443;0;150;642.111;4392.58;8;670511;120;20;25;60;1;600000
2023-8-12;20:54:7;cq;20201006;3739.5;0;24999.4;23520.5;913.105;58.0483;0;137;780.171;5366.05;8;666701;120;20;25;60;1;600000
2023-8-12;20:54:10;cq;20201112;3684.5;0;22491.4;21053.4;428.344;54.6175;0;142;702.17;4399.05;8;675339;120;20;25;60;1;600000
2023-8-12;20:54:15;cq;20201003;613.5;0;3727.63;3695.88;36.6583;17.2483;0;29;81.8483;827.483;3;677673;120;20;25;60;1;600000
2023-8-12;20:54:28;cq;20201116;2939.5;0;23905.4;22391.4;913.473;59.7367;0;137;994.622;3392.47;7;682654;120;20;25;60;1;600000
2023-8-12;20:54:31;cq;20201024;937.5;0;4232.26;3932.41;;0;0;35;295.168;1495.28;3;941094;120;20;25;60;1;600000
2023-8-12;20:55:35;cq;20201111;3437.5;0;24797.1;23234.9;281.606;34.0767;0;143;1703.24;4343;8;758021;120;20;25;60;1;600000
2023-8-12;21:12:58;cq;20201114;388;0;1782.89;1452.46;0;0;0;19;187.639;202.1;2;1804467;120;20;25;60;1;1800000
2023-8-12;21:13:0;cq;20201124;2685.5;0;17221.7;15454.2;257.271;47.4867;0;128;1694.93;2525.63;8;1805961;120;20;25;60;1;1800000
2023-8-12;21:13:1;cq;20201007;2512.5;0;17285.3;16138.6;8.66167;3.90667;17;125;1187.61;1534.71;8;1806499;120;20;25;60;1;1800000
2023-8-12;21:13:1;cq;20201109;1746.5;0;14762.4;13724.6;26.4226;12.3967;0;93;1554.59;2110.56;7;1806025;120;20;25;60;1;1800000
2023-8-12;21:13:1;cq;20201128;776;0;2320.87;1702.32;0;0;0;30;748.328;605.602;3;1807306;120;20;25;60;1;1800000
2023-8-12;21:13:3;cq;20201021;1160.5;0;5823.12;5286.17;10.6917;8.36833;6;70;3418.77;532.349;6;1807543;120;20;25;60;1;1800000
2023-8-12;21:13:3;cq;20201003;613.5;0;3888.04;3845.13;11.41;11.41;;29;76.6367;769.09;3;1807795;120;20;25;60;1;1800000
2023-8-12;21:13:4;cq;20201007;2512.5;0;15379.8;14248.8;14.7506;10.035;6;125;1882.59;2250.77;8;1807748;120;20;25;60;1;1800000
2023-8-12;21:13:4;cq;20201021;1160.5;0;6488.6;6019.17;1;1;10;69;2470.42;240.307;6;1809010;120;20;25;60;1;1800000
2023-8-12;21:13:4;cq;20201006;3739.5;0;24767.3;23398.4;987.695;59.755;0;137;1043.96;6005.02;8;1810199;120;20;25;60;1;1800000
2023-8-12;21:13:5;cq;20201013;1565;0;9562.68;9066.35;29.0127;13.0367;0;88;4929.16;652.023;8;1808925;120;20;25;60;1;1800000
2023-8-12;21:13:5;cq;20201107;333.5;0;775.107;486.699;0;0;0;18;203.602;0;2;1808486;120;20;25;60;1;1800000
2023-8-12;21:13:6;cq;20201013;1565;0;10226.8;9643.75;26.5444;13.0367;0;96;2971.32;363.91;8;1810992;120;20;25;60;1;1800000
2023-8-12;21:13:8;cq;20201031;375;0;1015.38;703.456;0;0;12;15;243.116;309.782;2;1811584;120;20;25;60;1;1800000
2023-8-12;21:13:9;cq;20201102;3078.5;0;23648.2;22633.2;134.147;17.8967;0;132;459.68;3913.94;8;1815520;120;20;25;60;1;1800000
2023-8-12;21:13:10;cq;20201016;2060;0;13155.1;12375.6;107.125;21.8217;24;107;3106.2;814.234;8;1813017;120;20;25;60;1;1800000
2023-8-12;21:13:10;cq;20201014;3471;;23169.2;21989.2;355.822;21.6422;0;137;467.757;4753.1;8;1815327;120;20;25;60;1;1800000
2023-8-12;21:13:10;cq;20201113;3670.5;0;25367.1;24080.7;576.713;56.4583;0;144;406.317;2968.07;8;1816440;120;20;25;60;1;1800000
2023-8-12;21:13:11;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;14.7012;0;1;1816959;120;20;25;60;1;1800000
2023-8-12;21:13:11;cq;20201125;2425;0;19583;18276;380.51;58.0617;0;134;1595.01;1479.56;7;1816397;120;20;25;60;1;1800000
2023-8-12;21:13:12;cq;20201111;3437.5;0;26184.2;24655;320.912;37.985;0;143;865.315;3424.62;8;1817374;120;20;25;60;1;1800000
2023-8-12;21:13:12;cq;20201114;388;0;1734.03;1401.3;0;0;4;18;409.094;337.486;2;1816880;120;20;25;60;1;1800000
2023-8-12;21:13:14;cq;20201031;375;0;1015.38;703.456;0;0;0;15;176.682;210.377;2;1820372;120;20;25;60;1;1800000
2023-8-12;21:13:15;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;0;0;1;1819059;120;20;25;60;1;1800000
2023-8-12;21:13:17;cq;20201130;2327.5;0;15744.1;14122.9;184.819;35;0;116;1434.5;504.629;6;1820414;120;20;25;60;1;1800000
2023-8-12;21:13:19;cq;20201030;3513;0;22882.8;21181.4;797.608;59.365;0;149;1123.3;2502.23;8;1823185;120;20;25;60;1;1800000
2023-8-12;21:13:20;cq;20201126;2962;9;22246.1;20904.3;978.231;59.5467;0;133;889.666;2364.93;7;1824843;120;20;25;60;1;1800000
2023-8-12;21:13:20;cq;20201026;1839.5;0;13811;13079.5;36.6239;12.2889;0;114;2729.33;1026.33;8;1825911;120;20;25;60;1;1800000
2023-8-12;21:13:20;cq;20201106;3326.5;24;21630.2;20267.3;1432.81;56.6361;;141;1526.15;1860.09;8;1825163;120;20;25;60;1;1800000
2023-8-12;21:13:20;cq;20201130;2327.5;0;14745;13224.2;83.8967;31.1727;0;117;2126.79;1753.66;6;1820192;120;20;25;60;1;1800000
2023-8-12;21:13:20;cq;20201009;3229;0;19965.9;18469.9;223.783;51.7333;0;129;888.225;4606.43;8;1825895;120;20;25;60;1;1800000
2023-8-12;21:13:21;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;1827538;120;20;25;60;1;1800000
2023-8-12;21:13:21;cq;20201104;3953.5;0;26173.4;24697.3;1298.3;58.1533;0;148;824.65;4559.63;8;1825322;120;20;25;60;1;1800000
2023-8-12;21:13:22;cq;20201118;3541;;21215.9;19743.1;707.411;55.5044;0;139;815.034;2458.69;8;1827914;120;20;25;60;1;1800000
2023-8-12;21:13:22;cq;20201120;3401.5;0;23659.9;21589.4;1162.67;57.7317;0;140;571.875;2772;8;1826926;120;20;25;60;1;1800000
2023-8-12;21:13:23;cq;20201116;2939.5;0;24020.5;22404.8;572.546;53.7;0;137;735.451;3140.4;7;1826008;120;20;25;60;1;1800000
2023-8-12;21:13:23;cq;20201003;613.5;0;3563.04;3573.17;15.8583;12.41;;29;251.502;504.202;3;1828831;120;20;25;60;1;1800000
2023-8-12;21:13:25;cq;20201102;3078.5;0;23319.3;22405.6;134.178;54.4367;0;131;626.568;3520.72;8;1824154;120;20;25;60;1;1800000
2023-8-12;21:13:25;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;1820201;120;20;25;60;1;1800000
2023-8-12;21:13:25;cq;20201116;2939.5;0;23907.1;22286.7;701.06;59.4283;0;137;1006.24;3185.82;7;1831006;120;20;25;60;1;1800000
2023-8-12;21:13:25;cq;20201026;1839.5;0;13956.8;13199;48.0282;33.1827;0;113;2125.71;636.864;8;1827860;120;20;25;60;1;1800000
2023-8-12;21:13:26;cq;20201109;1746.5;0;14911.8;13964;32.5943;13.5915;0;92;1153.05;2005.41;7;1829946;120;20;25;60;1;1800000
2023-8-12;21:13:27;cq;20201006;3739.5;0;25784.9;24357.9;457.69;58.3183;0;137;564.327;5122.69;8;1830856;120;20;25;60;1;1800000
2023-8-12;21:13:30;cq;20201002;2893.5;0;18498.7;17306.8;212.856;43.9279;0;130;1193.02;2065.83;8;1835772;120;20;25;60;1;1800000
2023-8-12;21:13:31;cq;20201123;2595;0;19363.9;18052.7;321.666;58.7017;0;128;1090.1;2792.62;7;1824074;120;20;25;60;1;1800000
2023-8-12;21:13:31;cq;20201107;333.5;0;785.605;490.871;;0;0;18;302.131;;2;1826710;120;20;25;60;1;1800000
2023-8-12;21:13:31;cq;20201124;2685.5;0;18755.3;16965.6;280.319;51.7917;0;127;1193.46;3864.4;8;1835996;120;20;25;60;1;1800000
2023-8-12;21:13:33;cq;20201110;3499.5;0;22889;21053.5;866.977;57.5467;0;142;760.462;4389.96;8;1838284;120;20;25;60;1;1800000
2023-8-12;21:13:34;cq;20201111;3437.5;0;24126.5;22506.9;225.468;32.5383;0;143;1289.24;3781.27;8;1839231;120;20;25;60;1;1800000
2023-8-12;21:13:36;cq;20201016;2060;0;12412.4;11606.4;114.985;19.7233;0;109;2802.45;950.308;8;1839669;120;20;25;60;1;1800000
2023-8-12;21:13:37;cq;20201128;776;0;2353.21;1745.45;0;0;0;29;764.377;579.633;3;1834744;120;20;25;60;1;1800000
2023-8-12;21:13:37;cq;20201020;2673;0;18504.2;17891.5;159.175;47.2917;0;130;1908.65;1953.14;8;1841431;120;20;25;60;1;1800000
2023-8-12;21:13:38;cq;20201014;3471;;24696.7;23589.1;258.144;54.7067;0;136;524.953;3801.22;8;1843492;120;20;25;60;1;1800000
2023-8-12;21:13:38;cq;20201002;2893.5;0;17667.3;16438.7;152.052;48.8533;0;131;1063;1404.36;8;1843340;120;20;25;60;1;1800000
2023-8-12;21:13:39;cq;20201110;3480.5;19;21335.4;19553.1;833.695;55.3524;0;142;1919.21;3578.51;8;1845020;120;20;25;60;1;1800000
